Date,Chevron,ConocoPhillips,ExxonMobil,Shell,BP,Halliburton,Baker Hughes,Maersk,Hapag-Lloyd
2025-02-13,148.97402954101562,93.65999603271484,104.53814697265625,64.68000793457031,32.53675842285156,25.521728515625,45.40435028076172,7.4949798583984375,74.46453094482422
2025-02-14,150.10459899902344,93.79640197753906,104.64449310302734,65.14189910888672,33.01787185668945,25.405189514160156,45.65031433105469,7.751531600952148,74.46453094482422
2025-02-18,150.89695739746094,94.9559555053711,106.48137664794922,65.81146240234375,33.31031799316406,25.958744049072266,46.220943450927734,7.788181781768799,74.1824722290039
2025-02-19,151.93089294433594,97.02169799804688,106.63606262207031,65.59798431396484,32.58392333984375,25.968456268310547,46.13239288330078,7.9347825050354,74.1824722290039
2025-02-20,153.43832397460938,99.3895034790039,108.27959442138672,66.3548812866211,32.68769454956055,26.211240768432617,46.15207290649414,7.989758491516113,74.1824722290039
2025-02-21,151.63134765625,95.43341064453125,107.01310729980469,64.72462463378906,32.419837951660156,25.50230598449707,44.882911682128906,7.8614821434021,72.6311264038086
2025-02-24,152.56866455078125,96.2908935546875,107.57383728027344,64.90901184082031,32.27635192871094,25.968456268310547,43.899070739746094,8.154684066772461,72.6311264038086
2025-02-25,151.148193359375,94.59542083740234,106.08499908447266,64.91871643066406,31.78847312927246,25.473169326782227,43.32844543457031,8.44788646697998,73.52432250976562
2025-02-26,149.91134643554688,93.66973876953125,105.82395935058594,65.4039077758789,31.262332916259766,25.1721134185791,42.807003021240234,8.218822479248047,74.26708221435547
2025-02-27,151.3897705078125,94.87800598144531,106.49104309082031,65.27775573730469,31.68324089050293,25.346921920776367,42.875877380371094,8.01724624633789,74.26708221435547
2025-02-28,153.27406311035156,96.6124496459961,107.63185119628906,65.46212768554688,31.68324089050293,25.609130859375,43.86955642700195,7.980595588684082,74.26708221435547
2025-03-03,147.93043518066406,90.25931549072266,104.1804428100586,64.49174499511719,30.430070877075195,24.288372039794922,42.89554977416992,8.026408195495605,74.26708221435547
2025-03-04,146.87716674804688,88.32024383544922,103.96774291992188,64.23943328857422,30.076120376586914,23.453184127807617,42.167510986328125,8.154684066772461,74.26708221435547
2025-03-05,145.72726440429688,86.60527801513672,101.93750762939453,64.14240264892578,30.497034072875977,23.658573150634766,41.636234283447266,8.08138370513916,71.89776611328125
2025-03-06,147.79513549804688,86.33245849609375,104.04508972167969,64.05506896972656,30.334407806396484,23.912860870361328,41.223026275634766,8.118033409118652,71.89776611328125
