Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA20,SMA50,Signal
2021-03-18 00:00:00-04:00,108.91645539795988,109.22105395485235,105.31667283655847,105.68588256835938,10283800,0.0,0.0,112.8097053527832,,0
2021-03-19 00:00:00-04:00,105.5751085650968,106.04585110919452,104.4951760010691,104.88284301757812,11536000,0.0,0.0,111.77052001953125,,0
2021-03-22 00:00:00-04:00,105.95354981826951,109.22104402829272,105.95354981826951,108.1595687866211,9376400,0.0,0.0,111.03724327087403,,0
2021-03-23 00:00:00-04:00,107.16270691575694,107.76267180747125,105.79664015889826,106.04585266113281,8977400,0.0,0.0,110.40380210876465,,0
2021-03-24 00:00:00-04:00,103.81215465779762,105.86126204254717,100.47081669290881,100.57234954833984,24196100,0.0,0.0,109.34955673217773,,0
2021-03-25 00:00:00-04:00,99.68623397464458,104.07058222815904,99.58470113593292,101.9476318359375,16772400,0.0,0.0,108.65373573303222,,0
2021-03-26 00:00:00-04:00,103.37833786017734,107.71653314997361,102.6399183443399,107.58731079101562,12910900,0.0,0.0,108.24265670776367,,0
2021-03-29 00:00:00-04:00,107.57807892883409,107.77191245515627,103.73830895381398,105.5843505859375,10863600,0.0,0.0,107.58476066589355,,0
2021-03-30 00:00:00-04:00,106.40583149932026,107.15347605732892,105.49204292374415,106.21199798583984,8206200,0.0,0.0,107.10215797424317,,0
2021-03-31 00:00:00-04:00,106.87656154259972,109.24872432329376,106.66426369530761,109.17488098144531,9806500,0.0,0.0,106.91068954467774,,0
2021-04-01 00:00:00-04:00,113.35618429708273,115.26683710683828,112.2762516311535,115.19300079345703,17904000,0.0,0.0,107.35576629638672,,0
2021-04-05 00:00:00-04:00,117.28824735424587,117.59284589427146,113.23618679286503,114.91608428955078,14113900,0.0,0.0,107.54745178222656,,0
2021-04-06 00:00:00-04:00,114.4545738231765,114.46380600252796,112.18394360689649,113.01466369628906,13042300,0.0,0.0,107.95993385314941,,0
2021-04-07 00:00:00-04:00,113.01465527797073,113.17156710480964,110.61479585580146,110.66094970703125,11193200,0.0,0.0,108.14208450317383,,0
2021-04-08 00:00:00-04:00,112.0362486796759,114.2884214139829,112.0362486796759,113.9284439086914,10226700,0.0,0.0,108.60485343933105,,0
2021-04-09 00:00:00-04:00,113.30078523739532,113.93767174189266,112.33161073421144,113.34693908691406,8315200,0.0,0.0,108.72819671630859,,0
2021-04-12 00:00:00-04:00,112.80235551077445,113.03311067883726,110.06098298745401,111.59320068359375,9868400,0.0,0.0,108.86868247985839,,0
2021-04-13 00:00:00-04:00,112.97773315104718,113.43924349313308,111.08553793165939,111.9347152709961,8384800,0.0,0.0,108.99038162231446,,0
2021-04-14 00:00:00-04:00,112.59928642868137,113.00541776565007,111.22398764043099,111.53781127929688,9521900,0.0,0.0,109.07982063293457,,0
2021-04-15 00:00:00-04:00,112.33163567994815,112.60854475437701,107.58730902989326,109.23951721191406,18709100,0.0,0.0,109.06089973449707,,0
2021-04-16 00:00:00-04:00,110.01485828298908,111.31631403046218,108.77800667178124,109.6917953491211,9512100,0.0,0.0,109.26119537353516,,0
2021-04-19 00:00:00-04:00,108.91645423034385,109.72870999792627,106.33199317753365,106.5166015625,12630300,0.0,0.0,109.34288330078125,,0
2021-04-20 00:00:00-04:00,107.11656291423192,107.79036413111929,105.73203176260681,106.10123443603516,9299200,0.0,0.0,109.23996658325196,,0
2021-04-21 00:00:00-04:00,105.68587128431757,108.44570123515365,105.01206306756646,108.36263275146484,8472200,0.0,0.0,109.35580558776856,,0
2021-04-22 00:00:00-04:00,108.45494224597282,108.45494224597282,105.60281140030307,106.44275665283203,7411800,0.0,0.0,109.64932594299316,,0
2021-04-23 00:00:00-04:00,107.605758802692,109.58102260903614,107.00579391749265,109.5071792602539,8380300,0.0,0.0,110.02730331420898,,0
2021-04-26 00:00:00-04:00,110.76248555283823,112.18393829581703,110.20867453349187,112.16547393798828,8444000,0.0,0.0,110.25621147155762,,0
2021-04-27 00:00:00-04:00,112.14701312687475,112.28546763791832,110.66094926199104,111.9347152709961,5491800,0.0,0.0,110.57372970581055,111.60680404663086,0
2021-04-28 00:00:00-04:00,110.76247016400583,111.15013711947869,109.59023711995559,110.44864654541016,6476500,0.0,0.0,110.78556213378906,111.24010009765625,0
2021-04-29 00:00:00-04:00,111.42708194675026,111.52861480708737,108.55648644178056,109.9317855834961,8831800,0.0,0.0,110.8234073638916,110.93257766723633,0
2021-04-30 00:00:00-04:00,108.92569658294533,109.08260844325372,107.6703876162972,107.75345611572266,7950700,0.0,0.0,110.45143013000488,110.61164993286133,0
2021-05-03 00:00:00-04:00,108.42724282297354,108.50108616912071,106.82118877576251,107.01502227783203,10229500,0.0,0.0,110.05637702941894,110.23861938476563,0
2021-05-04 00:00:00-04:00,106.14737204527957,106.90424867731019,104.9843640841291,106.47966003417969,9638300,0.0,0.0,109.72962684631348,109.91171051025391,0
2021-05-05 00:00:00-04:00,107.07039852379346,107.52267668370389,106.00892333690703,106.49812316894531,7059000,0.0,0.0,109.52148551940918,109.6673794555664,0
2021-05-06 00:00:00-04:00,106.42429858459553,108.58416382621866,105.64895746872001,107.9934310913086,8581700,0.0,0.0,109.22473487854003,109.39410293579101,0
2021-05-07 00:00:00-04:00,109.28566738082263,110.22714552632203,107.116569844687,107.8365249633789,9614300,0.0,0.0,108.94921417236328,109.23355239868164,0
2021-05-10 00:00:00-04:00,106.12893000795357,106.49813267801976,103.5906229197561,103.66445922851562,12281200,0.0,0.0,108.55277709960937,108.99066375732421,0
2021-05-11 00:00:00-04:00,101.2830822505313,104.29212518929906,100.72926409985178,104.16290283203125,10007700,0.0,0.0,108.16418647766113,108.69907638549805,0
2021-05-12 00:00:00-04:00,100.93230120928749,101.6153344815549,99.74160379014599,99.88005828857422,15058900,0.0,0.0,107.581298828125,108.37939651489258,0
2021-05-13 00:00:00-04:00,100.94154508675973,102.85219766867733,99.59393569951203,100.37850189208984,10552000,0.0,0.0,107.13824806213378,108.12688156127929,0
2021-05-14 00:00:00-04:00,102.09533042274575,104.14443770884925,101.75381019436524,103.80291748046875,8425200,0.0,0.0,106.84380416870117,108.07711059570312,0
2021-05-17 00:00:00-04:00,100.67387848432232,101.55997760823978,99.56625633994797,101.34768676757812,10688600,0.0,0.0,106.58535842895508,107.88241683959961,0
2021-05-18 00:00:00-04:00,104.30134540013023,104.74439846141122,102.21531652034255,102.3076171875,7476600,0.0,0.0,106.39567756652832,107.83326873779296,0
2021-05-19 00:00:00-04:00,100.14776066752586,103.83061182996578,99.68625024970316,103.74754333496094,7280500,0.0,0.0,106.16492309570313,107.76786087036133,0
2021-05-20 00:00:00-04:00,103.73831121351395,104.96593061571853,103.47063432597452,104.55979919433594,6442500,0.0,0.0,106.07077522277832,107.76559555053711,0
2021-05-21 00:00:00-04:00,105.22437193575101,105.22437193575101,103.09219612631114,103.23987579345703,5979400,0.0,0.0,105.75741004943848,107.61279159545899,0
2021-05-24 00:00:00-04:00,103.61830912438116,105.72279526210366,103.48908678554481,104.88284301757812,6653600,0.0,0.0,105.39327850341797,107.53477874755859,0
2021-05-25 00:00:00-04:00,106.00891718898608,106.09199270697802,104.855141409737,105.48279571533203,5331700,0.0,0.0,105.07068252563477,107.45442001342774,0
2021-05-26 00:00:00-04:00,105.22437010140254,107.0704116821289,105.22437010140254,107.0704116821289,6605100,0.0,0.0,104.9017707824707,107.40084762573242,0
2021-05-27 00:00:00-04:00,107.07041403487037,107.55961393777805,106.14739322422493,106.85811614990234,6513700,0.0,0.0,104.74808731079102,107.34565124511718,0
2021-05-28 00:00:00-04:00,107.34731438489864,108.76876012091948,107.02425149371365,108.32571411132812,5386500,0.0,0.0,104.77670021057129,107.39844787597656,0
2021-06-01 00:00:00-04:00,110.49481386289719,110.79941240249849,108.39032766581461,109.38719177246094,7596100,0.0,0.0,104.89530868530274,107.48853485107422,0
2021-06-02 00:00:00-04:00,109.74715763571636,110.25481477232194,108.84259429243068,109.79330444335938,5383400,0.0,0.0,105.06099090576171,107.52120956420899,0
2021-06-03 00:00:00-04:00,108.96261982847906,109.15645337201308,107.49501293873502,107.82730102539062,4912200,0.0,0.0,105.12744979858398,107.55683853149414,0
2021-06-04 00:00:00-04:00,109.12873820736296,110.62402720356675,108.96259420310821,110.3102035522461,5352100,0.0,0.0,105.24328842163087,107.75159561157227,0
2021-06-07 00:00:00-04:00,109.04567873927698,109.60872200092261,108.51955715535615,109.11952209472656,6266000,0.0,0.0,105.30743827819825,107.89503341674805,0
2021-06-08 00:00:00-04:00,108.501087409131,108.62107756642466,106.20276076813505,106.9965591430664,11564800,0.0,0.0,105.47404327392579,107.88321838378906,0
2021-06-09 00:00:00-04:00,107.07040766032134,108.59339331563174,107.0427181643849,108.11341857910156,6401600,0.0,0.0,105.6715690612793,107.93379974365234,0
2021-06-10 00:00:00-04:00,108.03033279921256,109.70099784612904,107.6518909697517,109.13795471191406,8566600,0.0,0.0,106.13446388244628,107.99231887817383,0
2021-06-11 00:00:00-04:00,109.18411558043422,109.30410573203176,108.14110476153274,109.1471939086914,6036600,0.0,0.0,106.57289848327636,107.99176513671875,0
2021-06-14 00:00:00-04:00,109.42410387216894,111.68550170978777,109.34102834950684,111.67626953125,7610300,0.0,0.0,106.96656608581543,107.92143051147461,0
2021-06-15 00:00:00-04:00,111.0855572044309,112.60854300596236,110.0886930024732,110.25483703613281,8196900,0.0,0.0,107.41192359924317,107.82820556640625,0
2021-06-16 00:00:00-04:00,110.34713367116962,110.67018952581334,108.45493831354433,108.93490600585938,8059400,0.0,0.0,107.74328804016113,107.74661041259766,0
2021-06-17 00:00:00-04:00,109.03776598209082,111.40976134226072,108.95437176474846,110.37201690673828,7608100,0.451,0.0,108.07451171875,107.7408317565918,0
2021-06-18 00:00:00-04:00,108.88023927334973,109.23233008369112,106.74914508517583,107.28655242919922,12532800,0.0,0.0,108.21084938049316,107.60799392700196,0
2021-06-21 00:00:00-04:00,106.90665513995002,106.92519032722872,104.71996960184258,105.75772094726562,11116200,0.0,0.0,108.3367416381836,107.45620956420899,0
2021-06-22 00:00:00-04:00,105.16473669613923,106.08203065801645,103.78416195586495,105.93378448486328,11792400,0.0,0.0,108.38928871154785,107.34302124023438,0
2021-06-23 00:00:00-04:00,107.6664367519605,108.79684284245856,107.30507835504429,107.52745819091797,8913700,0.0,0.0,108.49152183532715,107.2548760986328,0
2021-06-24 00:00:00-04:00,108.14825705885342,109.02848763706729,107.7313001514602,108.63006591796875,6772200,0.0,0.0,108.56950454711914,107.19672119140625,0
2021-06-25 00:00:00-04:00,108.8246486544371,109.26940129835813,107.97221374511719,107.97221374511719,6712800,0.0,0.0,108.62520942687988,107.17137512207032,0
2021-06-28 00:00:00-04:00,108.6763969343575,111.14104679742069,108.5744746059384,110.82601928710938,11026600,0.0,0.0,108.75022468566894,107.19405960083007,0
2021-06-29 00:00:00-04:00,110.63144208244569,111.45608123379412,109.72340872199634,111.4004898071289,7874900,0.0,0.0,108.85088958740235,107.29173736572265,0
2021-06-30 00:00:00-04:00,111.33563995361328,111.89157547335002,110.27009275047405,111.33563995361328,7936400,0.0,0.0,108.92800636291504,107.39642547607421,0
2021-07-01 00:00:00-04:00,111.28003516887543,111.3819574998,109.36205313918177,109.7234115600586,8295600,0.0,0.0,109.02281188964844,107.4236410522461,0
2021-07-02 00:00:00-04:00,110.02917596895425,110.42759768891122,109.71414845829683,110.17742919921875,5144300,0.0,0.0,109.01617317199707,107.49833450317382,0
2021-07-06 00:00:00-04:00,111.04837946727957,112.07686315986676,109.53808696971842,111.23369598388672,7181500,0.0,0.0,109.12188186645508,107.53286483764649,0
2021-07-07 00:00:00-04:00,111.7803764536644,112.16027005387855,109.52883177305016,109.5658950805664,7391800,0.0,0.0,109.25034866333007,107.48087326049804,0
2021-07-08 00:00:00-04:00,107.36069065902917,109.59370034595972,106.90667040421077,109.21381378173828,7565400,0.0,0.0,109.30536842346191,107.42645523071289,0
2021-07-09 00:00:00-04:00,109.33425785531489,111.91936530883041,108.98216702743767,111.70625305175781,8374200,0.0,0.0,109.4337833404541,107.45160736083984,0
2021-07-12 00:00:00-04:00,112.28998573414266,113.71689123254579,110.74262272156922,113.62422943115234,10668700,0.0,0.0,109.65763511657715,107.52545623779297,0
2021-07-13 00:00:00-04:00,114.1431141640238,116.26494086064297,113.16095416086483,114.80097198486328,13460200,0.0,0.0,109.81387023925781,107.66640655517578,0
2021-07-14 00:00:00-04:00,115.95917837517129,116.54290960165359,114.95849021339859,115.25498962402344,10587700,0.0,0.0,110.06387786865234,107.83120590209961,0
2021-07-15 00:00:00-04:00,111.29857897890885,111.83597932010738,108.28725385894046,108.8987808227539,23734500,0.0,0.0,110.06207160949707,107.8795883178711,0
2021-07-16 00:00:00-04:00,110.0291788585479,110.25155164068151,106.71208696984857,107.24022674560547,12110000,0.0,0.0,109.90548210144043,107.89443038940429,0
2021-07-19 00:00:00-04:00,105.62800394598771,107.12903602062349,104.91455474903846,106.87886047363281,9230200,0.0,0.0,109.88509750366211,107.87213897705078,0
2021-07-20 00:00:00-04:00,107.36994492176076,108.28724590374824,106.02643356380815,107.85176086425781,7108000,0.0,0.0,109.98979949951172,107.87244369506836,0
2021-07-21 00:00:00-04:00,107.69425338664512,109.21381378173828,107.41628209059726,109.21381378173828,5564700,0.0,0.0,110.15380096435547,107.98343078613281,0
2021-07-22 00:00:00-04:00,109.41765334193099,109.41765334193099,107.67572012034219,108.00001525878906,5746500,0.0,0.0,110.17742881774902,108.06017303466797,0
2021-07-23 00:00:00-04:00,109.00995528469468,109.00995528469468,106.8603330176889,108.2131118774414,5773900,0.0,0.0,110.15658111572266,108.22683410644531,0
2021-07-26 00:00:00-04:00,107.28656314475533,107.57379496427187,106.43412821198754,107.15684509277344,6440600,0.0,0.0,110.11581268310547,108.36240097045898,0
2021-07-27 00:00:00-04:00,106.85108363486337,106.92521025959098,103.8212303074384,105.2018051147461,11127500,0.0,0.0,109.8346019744873,108.39037872314454,0
2021-07-28 00:00:00-04:00,105.57240349254899,107.02710454322167,105.5168050040269,106.61941528320312,6819700,0.0,0.0,109.59554824829101,108.49581329345703,0
2021-07-29 00:00:00-04:00,107.48115441046983,108.50963843630528,107.11979592237678,107.6201400756836,7162000,0.0,0.0,109.40977325439454,108.6020637512207,0
2021-07-30 00:00:00-04:00,107.01786281715394,108.79685935960741,106.73063098858911,108.07414245605469,6482600,0.0,0.0,109.32730979919434,108.68859573364257,0
2021-08-02 00:00:00-04:00,108.87096043931105,109.6863318960223,108.09265228550973,108.27796173095703,6028800,0.0,0.0,109.23233642578126,108.762958984375,0
2021-08-03 00:00:00-04:00,108.69492618034108,109.92725465919901,108.25944114878203,109.71414947509766,5874700,0.0,0.0,109.1563591003418,108.89244445800782,0
2021-08-04 00:00:00-04:00,109.73268091112452,110.77043235664992,109.59369526953846,110.01991271972656,4254000,0.0,0.0,109.1790599822998,108.99518585205078,0
2021-08-05 00:00:00-04:00,110.32568262867217,110.48319639437793,109.55663485149194,110.46466827392578,4452300,0.0,0.0,109.24160270690918,109.09482330322265,0
2021-08-06 00:00:00-04:00,109.67709235132585,109.89019754744312,108.82465035954607,109.52883911132812,4338100,0.0,0.0,109.13273200988769,109.14399185180665,0
2021-08-09 00:00:00-04:00,109.7234106678615,110.06624096628406,108.70419443600666,109.53810119628906,4280200,0.0,0.0,108.92842559814453,109.19759155273438,0
2021-08-10 00:00:00-04:00,109.79753055068937,110.30714216991596,105.70213068580529,107.81468963623047,5132800,0.0,0.0,108.5791114807129,109.18737106323242,0
2021-08-11 00:00:00-04:00,107.94440345849229,108.67638781521556,106.73987080685094,107.47185516357422,4490400,0.0,0.0,108.18995475769043,109.14906433105469,0
2021-08-12 00:00:00-04:00,107.06416171819352,107.43478058525066,106.03567810317585,107.20314025878906,6338400,0.0,0.0,108.10517272949218,109.09726104736328,0
2021-08-13 00:00:00-04:00,106.61942345618615,107.03637327200147,106.0820161302577,107.0178451538086,4593200,0.0,0.0,108.09405364990235,109.08107192993164,0
2021-08-16 00:00:00-04:00,106.64723126834183,106.99932917588016,105.72066973331,106.21174621582031,5435900,0.0,0.0,108.06069793701172,108.99910278320313,0
2021-08-17 00:00:00-04:00,105.37783458119398,105.48901742860716,102.6166784084222,102.95024108886719,13398800,0.0,0.0,107.81562194824218,108.87571716308594,0
2021-08-18 00:00:00-04:00,103.53397978000817,104.70144924653079,102.27385557753051,102.33871459960938,9167300,0.0,0.0,107.47186698913575,108.7825602722168,0
2021-08-19 00:00:00-04:00,100.99520926196926,102.8205366521642,99.77214829495544,102.40357971191406,12146900,0.0,0.0,107.19204521179199,108.66836349487305,0
2021-08-20 00:00:00-04:00,101.1249220831248,101.65306185817386,99.81847403709955,100.1798324584961,13042000,0.0,0.0,106.79038124084472,108.48920104980469,0
2021-08-23 00:00:00-04:00,101.99589245625069,103.1540943407854,101.24537282808194,102.81126403808594,9533500,0.0,0.0,106.57310218811035,108.36248245239258,0
2021-08-24 00:00:00-04:00,103.60811209846848,104.76631403440607,103.58958397789907,103.87681579589844,6719800,0.0,0.0,106.50685272216796,108.20649337768555,0
2021-08-25 00:00:00-04:00,107.21244008990598,110.42760991904876,107.11978534528048,108.43550109863281,22106800,0.0,0.0,106.59765701293945,108.17010665893555,0
2021-08-26 00:00:00-04:00,109.31572754597393,109.76047310184704,107.80542779518429,109.42691040039062,9892100,0.0,0.0,106.6879955291748,108.17994674682618,0
2021-08-27 00:00:00-04:00,109.64002288040489,110.5387886573526,109.04702409194307,109.78826904296875,6827700,0.0,0.0,106.77370185852051,108.16827178955079,0
2021-08-30 00:00:00-04:00,110.14962643853858,110.72409710227268,109.76973990684097,110.25154876708984,6434200,0.0,0.0,106.87238121032715,108.22757171630859,0
2021-08-31 00:00:00-04:00,111.19663432645515,111.92861867240775,109.98283409929462,110.27007293701172,8424900,0.0,0.0,106.90017738342286,108.31781875610352,0
2021-09-01 00:00:00-04:00,111.39122128127183,112.44750079369439,110.77968731665717,111.61359405517578,8603900,0.0,0.0,106.97986145019532,108.43141494750977,0
2021-09-02 00:00:00-04:00,112.0583505686357,112.47530041784188,111.61359793625961,111.91936492919922,6866400,0.0,0.0,107.05259628295899,108.51925308227538,0
2021-09-03 00:00:00-04:00,112.65134058176871,115.33837014797479,112.35484120633855,114.8658218383789,10361400,0.0,0.0,107.31944541931152,108.64396820068359,0
2021-09-07 00:00:00-04:00,115.46809389424477,116.07962079358467,114.79170090512784,115.5422134399414,9739900,0.0,0.0,107.61965103149414,108.79536819458008,0
2021-09-08 00:00:00-04:00,113.9392638175773,114.09677756912392,112.32704885722907,112.9385757446289,7983300,0.0,0.0,107.87584533691407,108.83761932373046,0
2021-09-09 00:00:00-04:00,113.21654959791015,114.42107528145472,112.92931073188004,113.67056274414062,5101300,0.0,0.0,108.18578071594239,108.88302078247071,0
2021-09-10 00:00:00-04:00,113.9855938535708,115.20865476404718,113.865143402144,113.93927001953125,5163900,0.0,0.0,108.5225872039795,108.93509338378907,0
2021-09-13 00:00:00-04:00,113.91147991262261,114.98628764123231,113.2258192716936,114.54154205322266,6622800,0.0,0.0,108.89877204895019,109.03145599365234,0
2021-09-14 00:00:00-04:00,114.55078192537204,114.55078192537204,113.41111537611495,114.0504379272461,5110500,0.0,0.0,109.29070663452148,109.10891616821289,0
2021-09-15 00:00:00-04:00,113.42039910820026,113.50378625186873,112.00275404390557,112.57722473144531,5566500,0.0,0.0,109.7720558166504,109.13578674316406,0
2021-09-16 00:00:00-04:00,111.64406787261925,112.69538028975649,111.03932775201483,112.37905883789062,7301400,0.497,0.0,110.27407302856446,109.19205001831055,0
2021-09-17 00:00:00-04:00,111.82084923981039,112.08135095086035,109.49493096523666,109.55075073242188,10722700,0.0,0.0,110.63143157958984,109.19878875732422,0
2021-09-20 00:00:00-04:00,107.17830312647888,107.93190541703478,105.64320286016815,106.71311950683594,8991000,0.0,0.0,110.95809593200684,109.09892608642578,0
2021-09-21 00:00:00-04:00,107.59696508184855,107.80164699580996,106.57356261017966,106.95500946044922,8182200,0.0,0.0,111.165283203125,108.96554168701172,0
2021-09-22 00:00:00-04:00,107.20622414265972,108.1458899790592,106.90850689880403,107.8016586303711,5345600,0.0,0.0,111.36152534484863,108.82555541992187,0
2021-09-23 00:00:00-04:00,108.82504282060115,108.82504282060115,107.54113165622196,108.09935760498047,5484700,0.0,0.0,111.34471817016602,108.68244277954102,0
2021-09-24 00:00:00-04:00,107.92260980713677,108.44361323824937,107.48533602825037,107.58767700195312,4455900,0.0,0.0,111.25275650024415,108.656220703125,0
2021-09-27 00:00:00-04:00,107.64348715907805,108.45290921569193,107.0015385882424,108.0621566772461,5198800,0.0,0.0,111.16645088195801,108.67265930175782,0
2021-09-28 00:00:00-04:00,106.36888588859587,107.02944576253759,104.06157206149723,104.10809326171875,9792300,0.0,0.0,110.85927810668946,108.61724395751953,0
2021-09-29 00:00:00-04:00,104.48023755420257,104.99193524628326,103.28936159679638,103.84758758544922,6522400,0.0,0.0,110.53815383911133,108.53716049194335,0
2021-09-30 00:00:00-04:00,104.60118116726659,105.45711725978808,103.87549591064453,103.87549591064453,6433400,0.0,0.0,110.15124893188477,108.43039413452148,0
2021-10-01 00:00:00-04:00,104.20111182903591,104.48022478926151,102.61949064945729,103.791748046875,5315200,0.0,0.0,109.74486808776855,108.3462287902832,0
2021-10-04 00:00:00-04:00,103.27077269281314,103.67083092500818,100.96345861217078,101.42864227294922,8514500,0.0,0.0,109.07300910949706,108.21053939819336,0
2021-10-05 00:00:00-04:00,102.15433094944012,102.66602869839457,101.6147162194395,101.65193176269531,8039600,0.0,0.0,108.37849502563476,108.1004411315918,0
2021-10-06 00:00:00-04:00,100.88901648717022,101.89380761926388,100.08890016659363,101.7263412475586,7553600,0.0,0.0,107.81788330078125,108.03093185424805,0
2021-10-07 00:00:00-04:00,103.27075531899516,103.93131515439413,102.79626607734811,103.11259460449219,7821900,0.0,0.0,107.28998489379883,107.96079544067383,0
2021-10-08 00:00:00-04:00,103.25214131783308,103.33587094764832,101.88450057908423,102.37759399414062,5143400,0.0,0.0,106.7119010925293,107.85594451904296,0
2021-10-11 00:00:00-04:00,102.41483188448542,103.93132799553364,102.24736549016227,102.5822982788086,5318500,0.0,0.0,106.11393890380859,107.74610763549805,0
2021-10-12 00:00:00-04:00,102.77766250613423,103.29866585043963,101.00065780258973,101.5960922241211,9294600,0.0,0.0,105.49122161865235,107.61247024536132,0
2021-10-13 00:00:00-04:00,101.70774681448705,102.38691802568349,101.36350837893012,102.32179260253906,7845100,0.0,0.0,104.97845001220703,107.46462310791016,0
2021-10-14 00:00:00-04:00,106.19211943867752,106.75033838004428,103.41962895402911,104.72213745117188,16930500,0.0,0.0,104.5956039428711,107.35866760253906,0
2021-10-15 00:00:00-04:00,106.78753792027496,106.9456986286361,105.09427002958923,106.86196899414062,11558800,0.0,0.0,104.46116485595704,107.28661361694336,0
2021-10-18 00:00:00-04:00,105.52224467761067,107.31785363298432,105.52224467761067,107.30854797363281,6773800,0.0,0.0,104.49093627929688,107.24220779418945,0
2021-10-19 00:00:00-04:00,107.73652782875166,108.83436144158573,107.57836000542524,108.81575012207031,5406100,0.0,0.0,104.58397331237794,107.22776077270508,0
2021-10-20 00:00:00-04:00,108.74131219551992,108.88086869054649,107.50392925490107,107.5411376953125,8205800,0.0,0.0,104.570947265625,107.22228973388673,0
2021-10-21 00:00:00-04:00,107.00153678559377,108.2482254629101,106.62938847509355,108.1924057006836,4640300,0.0,0.0,104.57559967041016,107.2367007446289,0
2021-10-22 00:00:00-04:00,108.14586582289604,108.99250326052024,106.27583312988281,106.27583312988281,6283000,0.0,0.0,104.51000747680663,107.21815460205079,0
2021-10-25 00:00:00-04:00,106.43400209448393,106.57355858492645,105.23382763369894,105.72692108154297,6667700,0.0,0.0,104.39324569702148,107.19233612060548,0
2021-10-26 00:00:00-04:00,106.93640538140149,107.27133813230108,105.80135629203488,106.22932434082031,4852300,0.0,0.0,104.49930725097656,107.19268768310548,0
2021-10-27 00:00:00-04:00,106.08977873865925,107.04805589174586,105.79206149597078,105.82927703857422,5394500,0.0,0.0,104.59839172363282,107.2502684020996,0
2021-10-28 00:00:00-04:00,105.74554601580448,107.94120621573427,105.63389938944647,107.9319076538086,5714300,0.0,0.0,104.80121231079102,107.3621322631836,0
2021-10-29 00:00:00-04:00,106.12697611849748,106.23862272720035,105.33616549339759,105.7827377319336,7118900,0.0,0.0,104.90076179504395,107.42971542358399,0
2021-11-01 00:00:00-04:00,105.67110095607704,106.378174868414,105.45711339172642,106.17350006103516,4955700,0.0,0.0,105.13800468444825,107.54958877563476,0
2021-11-02 00:00:00-04:00,105.6803973243155,106.80614778130287,105.63388322738719,106.16419219970703,4479700,0.0,0.0,105.36361770629883,107.61664733886718,0
