Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,AnnualDiv,DividendYield,SMA20,SMA50,Signal
2021-02-16 00:00:00-05:00,94.1012781907181,94.45371413421381,93.4825527286611,94.03861999511719,6945231,0.0,0.0,,,,,0
2021-02-17 00:00:00-05:00,93.41206982634391,94.42239502137089,93.21626998233437,93.96031188964844,4141219,0.0,0.0,,,,,0
2021-02-18 00:00:00-05:00,94.37539614599343,94.72000058515286,93.74883296085851,94.55552673339844,5646413,0.0,0.0,,,,,0
2021-02-19 00:00:00-05:00,94.57119451809787,94.5790260108999,92.71501197033345,93.19276428222656,6881320,0.0,0.0,,,,,0
2021-02-22 00:00:00-05:00,92.80900367780762,94.86881770623734,92.76201471717607,94.6573486328125,6149643,0.0,0.0,,,,,0
2021-02-23 00:00:00-05:00,94.70432979523227,95.0411027137178,93.82714640848245,94.53985595703125,4739740,0.0,0.0,,,,,0
2021-02-24 00:00:00-05:00,94.61034770646468,96.71715042907091,94.39105341753049,96.49785614013672,6087720,0.0,0.0,,,,,0
2021-02-25 00:00:00-05:00,96.6231672635065,97.39070353286569,95.8164735315039,95.91828918457031,5953623,0.0,0.0,,,,,0
2021-02-26 00:00:00-05:00,95.74598527521312,95.74598527521312,93.10660974868719,93.14576721191406,9467346,0.0,0.0,,,,,0
2021-03-01 00:00:00-05:00,94.25790752970074,95.80081157755413,93.87414564108425,94.5633544921875,5977367,0.0,0.0,,,,,0
2021-03-02 00:00:00-05:00,94.56333553029623,95.47185099316117,94.18740520967448,94.24222564697266,4732418,0.0,0.0,,,,,0
2021-03-03 00:00:00-05:00,94.37538541157396,96.04359321736452,93.96812282516564,95.8321304321289,7744898,0.0,0.0,,,,,0
2021-03-04 00:00:00-05:00,95.55018590872102,96.50569051789344,93.01262602482701,94.0699462890625,8439651,0.0,0.0,,,,,0
2021-03-05 00:00:00-05:00,94.48503798208885,96.92078214853663,94.17959102472268,96.20024108886719,7268968,0.0,0.0,,,,,0
2021-03-08 00:00:00-05:00,96.32557237386186,99.34871664154215,96.23941968744892,97.75099182128906,7572203,0.0,0.0,,,,,0
2021-03-09 00:00:00-05:00,98.21304225718201,99.01973584139739,97.241874859609,97.25753784179688,5867014,0.0,0.0,,,,,0
2021-03-10 00:00:00-05:00,97.93893420686028,100.4373364494224,97.5943298028004,100.14755249023438,7581199,0.0,0.0,,,,,0
2021-03-11 00:00:00-05:00,100.31986410204209,100.75062744684428,99.29387606751929,99.5758285522461,5383657,0.0,0.0,,,,,0
2021-03-12 00:00:00-05:00,99.61499012559939,99.99875828035186,99.16073853440218,99.94393157958984,4194565,0.0,0.0,,,,,0
2021-03-15 00:00:00-04:00,100.06924016036315,100.83677015979744,99.88910333644725,100.70362854003906,3577948,0.0,0.0,,,96.03968544006348,,0
2021-03-16 00:00:00-04:00,100.46867200244613,100.65664032006003,99.73246171675942,100.43733978271484,4867247,0.0,0.0,,,96.35962142944337,,0
2021-03-17 00:00:00-04:00,100.6096497125256,101.41634346653116,99.84994491497375,101.05607604980469,4488804,0.0,0.0,,,96.71440963745117,,0
2021-03-18 00:00:00-04:00,100.98557907560865,102.59896646716257,100.08490122351445,101.86276245117188,6104142,0.0,0.0,,,97.07977142333985,,0
2021-03-19 00:00:00-04:00,101.8314312848273,102.16037896043439,100.6644701862666,100.95425415039062,10297870,0.0,0.0,,,97.46784591674805,,0
2021-03-22 00:00:00-04:00,100.6409651488867,102.37966885916285,100.16321914084031,102.24652099609375,4356485,0.0,0.0,,,97.84730453491211,,0
2021-03-23 00:00:00-04:00,102.16037766509676,103.03755478841131,101.65913091597706,102.17604064941406,4556794,0.0,0.0,,,98.22911376953125,,0
2021-03-24 00:00:00-04:00,102.5598267505164,103.46833625197205,102.26221124571916,102.3013687133789,4189230,0.0,0.0,,,98.51928939819337,,0
2021-03-25 00:00:00-04:00,102.07421676441498,104.35332455311668,101.63562198795627,104.22017669677734,5809484,0.0,0.0,,,98.93438377380372,,0
2021-03-26 00:00:00-04:00,104.39251136505271,106.89091411941736,104.25936972146782,106.8125991821289,5823710,0.0,0.0,,,99.61772537231445,,0
2021-03-29 00:00:00-04:00,106.4992818510738,107.35297065810123,106.13118300784629,106.40530395507812,4835344,0.0,0.0,,,100.20982284545899,,0
2021-03-30 00:00:00-04:00,106.40531137743581,106.72642129506467,104.96421686856294,105.51245880126953,5010758,0.0,0.0,,,100.77333450317383,,0
2021-03-31 00:00:00-04:00,105.37148291174935,105.50463702865413,103.93823234801548,104.3689956665039,5172575,0.0,0.0,,,101.20017776489257,,0
2021-04-01 00:00:00-04:00,104.76058981453515,104.89372517392187,103.59362254465417,104.34548950195312,4261404,0.0,0.0,,,101.71395492553711,,0
2021-04-05 00:00:00-04:00,104.66661833726813,107.05536735818184,104.47865001263482,106.46013641357422,5722980,0.0,0.0,,,102.22694969177246,,0
2021-04-06 00:00:00-04:00,106.18600261634104,106.23300406712288,105.01904159605198,105.12085723876953,3787566,0.0,0.0,,,102.59544296264649,,0
2021-04-07 00:00:00-04:00,104.82325061638876,105.68477103115883,104.77626166204172,105.67693328857422,3112896,0.0,0.0,,,103.01641273498535,,0
2021-04-08 00:00:00-04:00,105.39498891823277,106.22517712786528,105.07387897395921,105.82575225830078,4275211,0.0,0.0,,,103.30032272338867,,0
2021-04-09 00:00:00-04:00,105.629946582324,106.31133018621192,105.50464270139841,106.30350494384766,3162999,0.0,0.0,,,103.63670654296875,,0
2021-04-12 00:00:00-04:00,105.74743274456792,106.02155375417645,104.83109179836185,105.41065979003906,3926684,0.0,0.0,,,103.91004295349121,,0
2021-04-13 00:00:00-04:00,104.1653775900921,104.6509614151629,102.11339513578572,102.73995208740234,8403041,0.0,0.0,,,104.01185913085938,,0
2021-04-14 00:00:00-04:00,102.84174657208469,103.99305082755362,102.22302124100085,103.87557220458984,6137928,0.0,0.0,,,104.18377075195312,,0
2021-04-15 00:00:00-04:00,104.38465244057734,104.84674170012157,103.55446432192475,103.83641052246094,4062664,0.0,0.0,,,104.32278747558594,,0
2021-04-16 00:00:00-04:00,104.16537358731081,105.0268940503234,104.12620987296846,104.62745666503906,5535223,0.0,0.0,,,104.4610221862793,,0
2021-04-19 00:00:00-04:00,104.63526105855777,104.80756635657399,103.83639899527263,104.25933074951172,8575736,0.0,0.0,,,104.62627601623535,,0
2021-04-20 00:00:00-04:00,107.35300646487177,109.46763483394443,107.06322243831875,108.20669555664062,16192708,0.0,0.0,,,104.92428474426269,,0
2021-04-21 00:00:00-04:00,108.12833532623488,112.56907230519144,107.85421437070089,112.42809295654297,12456814,0.0,0.0,,,105.43688735961913,,0
2021-04-22 00:00:00-04:00,112.545602539508,113.36012788840792,110.4309742300136,110.6502685546875,7428064,0.0,0.0,,,105.85433235168458,,0
2021-04-23 00:00:00-04:00,110.67375170844214,112.47510768593084,110.39180544690701,111.55094146728516,4765576,0.0,0.0,,,106.22087059020996,,0
2021-04-26 00:00:00-04:00,111.54308569208712,112.49076498821273,110.80688793360532,110.87736511230469,4927497,0.0,0.0,,,106.42410888671876,,0
2021-04-27 00:00:00-04:00,110.97137220742368,111.65275587388119,110.23516183783309,111.22199249267578,4062664,0.0,0.0,,,106.66494331359863,101.65130035400391,0
2021-04-28 00:00:00-04:00,111.93467291106325,112.31060949099518,111.29245312883997,111.9973373413086,3941433,0.0,0.0,,,106.98918724060059,102.01047470092773,0
2021-04-29 00:00:00-04:00,112.8823608188262,116.49291021277337,111.98168290606395,112.96851348876953,4554179,0.0,0.0,,,107.41916313171387,102.39063873291016,0
2021-04-30 00:00:00-04:00,112.54558979239101,112.64740544947168,110.07851329374891,111.12017059326172,9280321,0.0,0.0,,,107.7578971862793,102.72193161010742,0
2021-05-03 00:00:00-04:00,112.63174012646017,114.15114970849567,112.42810881652461,113.36795043945312,5997241,0.0,0.0,,,108.10328788757325,103.12543533325196,0
2021-05-04 00:00:00-04:00,113.1016483308704,114.80901345243814,113.03898389953153,114.15113067626953,6642623,0.0,0.0,,,108.55480155944824,103.51531097412109,0
2021-05-05 00:00:00-04:00,114.29994312654381,114.29994312654381,113.54024466011418,113.73603820800781,5229895,0.0,0.0,,,108.95775680541992,103.89923461914063,0
2021-05-06 00:00:00-04:00,113.76738748586868,116.31279163272613,113.7047355377675,116.24230194091797,7848661,0.0,0.0,,,109.47858428955078,104.29412353515625,0
2021-05-07 00:00:00-04:00,115.56120609654651,115.73543662802653,114.49207224250021,115.19690704345703,7325661,1.567878,0.0,,,109.92325439453126,104.67969589233398,0
2021-05-10 00:00:00-04:00,115.46617162742136,117.50941150288737,115.46617162742136,115.75919342041016,7304636,0.0,0.0,,,110.4406810760498,105.1319644165039,0
2021-05-11 00:00:00-04:00,114.8247270727817,114.98311965793941,113.16954920599953,114.21492004394531,7454214,0.0,0.0,,,111.01442947387696,105.52499572753906,0
2021-05-12 00:00:00-04:00,113.91395596684221,114.15945113810986,111.77568822187965,111.90240478515625,6233742,0.0,0.0,,,111.41577110290527,105.87819931030273,0
2021-05-13 00:00:00-04:00,112.02119488486142,114.75341884205179,111.88656564779173,114.17530059814453,4807207,0.0,0.0,,,111.93271560668946,106.24506271362304,0
2021-05-14 00:00:00-04:00,114.91974418390502,115.37908390147665,114.00900270535602,114.57920837402344,2873780,0.0,0.0,,,112.43030319213867,106.65524795532227,0
2021-05-17 00:00:00-04:00,114.38914202259458,115.46618876857593,114.30202673931109,114.91974639892578,4471755,0.0,0.0,,,112.96332397460938,107.02963806152344,0
2021-05-18 00:00:00-04:00,114.65837502528848,115.07020068008141,113.4308612960013,113.96939086914062,4000009,0.0,0.0,,,113.25145874023437,107.35400604248046,0
2021-05-19 00:00:00-04:00,112.71018838528532,113.40709785552339,111.6014532607473,113.39918518066406,4498532,0.0,0.0,,,113.30001335144043,107.67683898925782,0
2021-05-20 00:00:00-04:00,113.34375896298636,114.76135401163155,112.58348480594886,113.94564056396484,4301675,0.0,0.0,,,113.4647819519043,107.95280075073242,0
2021-05-21 00:00:00-04:00,114.26243015263616,115.3869908005929,114.26243015263616,114.62671661376953,4219041,0.0,0.0,,,113.61857070922852,108.25381851196289,0
2021-05-24 00:00:00-04:00,114.88016443174611,115.14149765677057,114.18324212485622,114.61089324951172,3449290,0.0,0.0,,,113.80524711608886,108.54715774536133,0
2021-05-25 00:00:00-04:00,114.76925481455498,114.83260677440198,113.40709919745363,113.87435150146484,4118311,0.0,0.0,,,113.93786506652832,108.81057220458985,0
2021-05-26 00:00:00-04:00,113.64470031383702,114.03275004842625,113.28040124541369,113.5496597290039,3225655,0.0,0.0,,,114.01548118591309,109.07281860351563,0
2021-05-27 00:00:00-04:00,113.89812469482422,114.65047352352008,113.74765745709644,113.89812469482422,5889294,0.0,0.0,,,114.06196174621581,109.32965957641602,0
2021-05-28 00:00:00-04:00,114.20698697792038,114.30201492801447,113.63678135718423,113.83476257324219,2651192,0.0,0.0,,,114.19769134521485,109.56909957885742,0
2021-06-01 00:00:00-04:00,114.83260175736149,115.48992255225116,113.84267054775098,114.19113159179688,2528705,0.0,0.0,,,114.23885040283203,109.83383712768554,0
2021-06-02 00:00:00-04:00,114.53167673083068,115.4265800783456,114.12777637112939,115.40281677246094,2915097,0.0,0.0,,,114.3014347076416,110.0969630432129,0
2021-06-03 00:00:00-04:00,114.76133230233185,115.52951898982367,114.07233555786068,115.26817321777344,4320608,0.0,0.0,,,114.37804145812989,110.35880569458008,0
2021-06-04 00:00:00-04:00,115.62454956271816,116.85207586793493,115.43448105507206,116.7491226196289,3261323,0.0,0.0,,,114.40338249206543,110.64776077270508,0
2021-06-07 00:00:00-04:00,116.85213047147968,117.7945481355798,116.5511832603882,117.2243423461914,3621984,0.0,0.0,,,114.50475425720215,110.90784408569336,0
2021-06-08 00:00:00-04:00,117.30349839901125,118.95075048769495,117.30349839901125,118.05584716796875,5313785,0.0,0.0,,,114.61958694458008,111.13270904541015,0
2021-06-09 00:00:00-04:00,118.02417644461904,119.63975262510226,117.85785858129579,119.32296752929688,5547252,0.0,0.0,,,114.87498931884765,111.39106231689453,0
2021-06-10 00:00:00-04:00,119.9565196283026,121.04149146804309,118.60228931740603,119.22000885009766,4977391,0.0,0.0,,,115.24086952209473,111.66521331787109,0
2021-06-11 00:00:00-04:00,119.13287916635669,120.25745216518264,119.08536520191305,119.80603790283203,3596462,0.0,0.0,,,115.5224063873291,111.97395416259765,0
2021-06-14 00:00:00-04:00,119.3546332535177,119.60805372434915,117.73114453719319,118.81611633300781,3498661,0.0,0.0,,,115.73425178527832,112.26336669921875,0
2021-06-15 00:00:00-04:00,118.67357722302934,118.72109119747961,117.68363323500192,118.28551483154297,2628912,0.0,0.0,,,115.90254020690918,112.49987426757812,0
2021-06-16 00:00:00-04:00,118.60227504988464,118.60227504988464,116.59072415309066,117.07381439208984,4057329,0.0,0.0,,,116.05776138305664,112.73893341064453,0
2021-06-17 00:00:00-04:00,116.85208386445063,117.2559715708034,115.0543519132717,115.30778503417969,4568300,0.0,0.0,,,116.15319137573242,112.93155044555664,0
2021-06-18 00:00:00-04:00,114.42079654392776,114.57918908746142,113.28039803860901,113.34375,9577699,0.0,0.0,,,116.12309684753419,113.08191040039063,0
2021-06-21 00:00:00-04:00,114.12777679242406,116.47195108626117,114.08818813587858,116.13932800292969,4482633,0.0,0.0,,,116.19872741699218,113.27862686157226,0
2021-06-22 00:00:00-04:00,116.0363795284047,116.26604936208659,115.1098001581212,115.90967559814453,2549102,0.0,0.0,,,116.26366653442383,113.48860717773438,0
2021-06-23 00:00:00-04:00,115.96510363897144,116.02054292915389,114.49208195162522,114.52375793457031,3349920,0.0,0.0,,,116.2961368560791,113.72428329467773,0
2021-06-24 00:00:00-04:00,115.46617252950863,115.77504495593492,114.58711978373121,115.18107604980469,3775746,0.0,0.0,,,116.37770767211914,113.95039337158204,0
2021-06-25 00:00:00-04:00,115.13358366205055,116.36109772209196,114.7930478296535,116.28983306884766,3759533,0.0,0.0,,,116.4972930908203,114.19946182250976,0
2021-06-28 00:00:00-04:00,116.42441123107115,116.65406836416953,114.7613214642621,115.062255859375,4067789,0.0,0.0,,,116.55866775512695,114.40815780639649,0
2021-06-29 00:00:00-04:00,115.03850342293146,116.2105904199654,114.91179951409845,115.26817321777344,2540211,0.0,0.0,,,116.61251983642578,114.62833465576172,0
2021-06-30 00:00:00-04:00,114.93555544298876,116.36106296305609,114.60294502700809,116.09180450439453,3394375,0.0,0.0,,,116.64696922302247,114.7860368347168,0
2021-07-01 00:00:00-04:00,116.38486103321279,116.81251215297411,116.07600118893745,116.28983306884766,2809661,0.0,0.0,,,116.69805221557617,114.86327163696289,0
2021-07-02 00:00:00-04:00,116.34524867805548,116.37693730322665,110.44523620906024,110.88872528076172,17584515,0.0,0.0,,,116.40503234863282,114.86804077148437,0
2021-07-06 00:00:00-04:00,110.86494011651921,111.20547584944205,108.57620528261027,109.90668487548828,8466010,0.0,0.0,,,116.03914947509766,114.83515563964843,0
2021-07-07 00:00:00-04:00,109.89085969342233,111.13422416929288,109.89085969342233,110.7303237915039,4246446,0.0,0.0,,,115.67287330627441,114.83221481323243,0
2021-07-08 00:00:00-04:00,109.1147414515291,111.91031739674978,109.01971350916779,111.45891571044922,5739820,0.0,0.0,,,115.27967071533203,114.8369532775879,0
2021-07-09 00:00:00-04:00,112.0212056062862,112.4409439879642,111.53811525758408,112.07664489746094,4083689,0.0,0.0,,,114.9225025177002,114.83853942871093,0
2021-07-12 00:00:00-04:00,112.00534837964145,112.4250740491819,110.967890577471,111.60144805908203,3496360,0.0,0.0,,,114.5122730255127,114.81119812011718,0
2021-07-13 00:00:00-04:00,111.6014607378242,111.6014607378242,110.57985344868293,111.09461975097656,3309858,0.0,0.0,,,114.12619819641114,114.81068710327149,0
2021-07-14 00:00:00-04:00,111.44308395934335,111.46683462623531,110.02548893933303,110.7303237915039,4606061,0.0,0.0,,,113.74843864440918,114.7579345703125,0
2021-07-15 00:00:00-04:00,110.33435982805366,111.23718862212985,109.92254673322822,111.22926330566406,3807126,0.0,0.0,,,113.45621109008789,114.69949722290039,0
2021-07-16 00:00:00-04:00,111.66482706710038,111.66482706710038,109.75622906139189,110.00172424316406,4298328,0.0,0.0,,,113.1909080505371,114.62481094360352,0
2021-07-19 00:00:00-04:00,108.06144958690662,109.67702578755271,107.87138105506257,109.22562408447266,8977086,0.0,0.0,,,112.98500175476075,114.48447738647461,0
2021-07-20 00:00:00-04:00,113.24873490433734,114.7692706305971,109.84335171232526,110.84912109375,14237838,0.0,0.0,,,112.72049140930176,114.39752166748048,0
