Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,AnnualDiv,DividendYield,SMA20,SMA50,Signal
2022-08-26 00:00:00-04:00,109.47041834593523,109.95609713831021,105.01682464047673,105.08097076416016,11276200,0.0,0.0,4.0,3.80658835839788,107.62483215332031,105.53030822753907,1
2022-08-29 00:00:00-04:00,104.46699244717283,105.25507733547249,103.97214795977054,104.82437896728516,8117300,0.0,0.0,4.0,3.81590622277702,107.6330795288086,105.56613021850586,1
2022-08-30 00:00:00-04:00,105.38337923017605,105.9148796903172,103.88052116394493,104.84272003173828,10745400,0.0,0.0,4.0,3.8152386725459895,107.72380142211914,105.60958587646485,1
2022-08-31 00:00:00-04:00,104.90686450118002,105.41086776426728,103.86218806538142,104.2195816040039,10738300,0.0,0.0,4.0,3.8380503341478853,107.72929992675782,105.5897119140625,1
2022-09-01 00:00:00-04:00,103.81636782209952,105.04430984320028,102.5517698761506,104.9343490600586,9979800,0.0,0.0,4.0,3.8119071932400534,107.82781066894532,105.59594161987305,1
2022-09-02 00:00:00-04:00,106.18061845683108,107.62848897994999,103.72472751765136,104.20124053955078,10666600,0.0,0.0,4.0,3.8387258916382607,107.7338809967041,105.61039916992188,1
2022-09-06 00:00:00-04:00,104.76940304077706,105.15427977246507,102.69838868853701,104.2287368774414,9751900,0.0,0.0,4.0,3.8377132063909087,107.7059310913086,105.56363922119141,1
2022-09-07 00:00:00-04:00,103.66975341356657,106.400560632565,103.33069831328994,106.20812225341797,10647900,0.0,0.0,4.0,3.766190301769762,107.7297576904297,105.57354431152343,1
2022-09-08 00:00:00-04:00,105.63995544914893,108.85644116414007,105.04430891060943,108.68232727050781,11435000,0.0,0.0,4.0,3.68045118323984,107.73937911987305,105.64310684204102,1
2022-09-09 00:00:00-04:00,109.17718356857628,110.0110902109732,108.74648514812104,109.20467376708984,9299700,0.0,0.0,4.0,3.662846892918835,107.69493522644044,105.73256301879883,1
2022-09-12 00:00:00-04:00,110.53342106391365,111.38565214483589,109.77282630527701,110.49676513671875,8614600,0.0,0.0,4.0,3.620015477422131,107.62391662597656,105.89672988891601,1
2022-09-13 00:00:00-04:00,108.19664888815058,108.97556806065546,106.09814439377209,106.65713500976562,12904600,0.0,0.0,4.0,3.750335127259659,107.34579582214356,105.95794372558593,1
2022-09-14 00:00:00-04:00,106.9412148290217,107.98588426193879,105.27340862985554,106.40972137451172,9345700,0.0,0.0,4.0,3.759055045282844,107.00169677734375,106.02208984375,1
2022-09-15 00:00:00-04:00,106.40972187467932,109.39710648181243,106.07982552679664,108.01338195800781,10821400,0.0,0.0,4.0,3.7032448456757643,106.78543167114258,106.13168869018554,1
2022-09-16 00:00:00-04:00,107.57350336453464,107.58266909279969,105.72242476491745,107.2894287109375,14844100,0.0,0.0,4.0,3.728233105590415,106.57649726867676,106.17494110107423,1
2022-09-19 00:00:00-04:00,106.29975848860512,108.80147139821824,105.85073560430655,108.27913665771484,8201300,0.0,0.0,4.0,3.6941557935066904,106.55496292114258,106.24458618164063,1
2022-09-20 00:00:00-04:00,107.59184424581785,107.8484287284981,105.05347563201083,106.14396667480469,9619000,0.0,0.0,4.0,3.76846666401198,106.51647491455078,106.29901901245117,1
2022-09-21 00:00:00-04:00,106.79458969028559,106.84957007986944,103.0191134642042,103.08325958251953,12606300,0.0,0.0,4.0,3.8803584754689937,106.37764320373535,106.2902214050293,1
2022-09-22 00:00:00-04:00,103.89884570863457,104.10044981376129,101.78201658761057,101.91030883789062,11684500,0.0,0.0,4.0,3.925019996125049,106.16733589172364,106.27739181518555,1
2022-09-23 00:00:00-04:00,100.84729604968459,101.11303923885382,98.19896696336724,100.01338958740234,18138600,0.0,0.0,4.0,3.9994644882067254,105.73617973327637,106.29828506469727,1
2022-09-26 00:00:00-04:00,98.96872448369776,100.44409213947988,97.19095071405668,97.85990905761719,15753600,0.0,0.0,4.0,4.087475697167173,105.37512664794922,106.1853872680664,1
2022-09-27 00:00:00-04:00,98.73963788017144,99.12451460510876,95.8988701143821,96.99851989746094,12793600,0.0,0.0,4.0,4.123774264007821,104.98383369445801,106.07652145385742,1
2022-09-28 00:00:00-04:00,97.09016151201556,99.63769599996974,96.80608681735652,98.9595718383789,12762600,0.0,0.0,4.0,4.042054675148366,104.68967628479004,105.95610961914062,1
2022-09-29 00:00:00-04:00,98.00653987615866,98.30894603359052,95.66978218399328,97.28260803222656,12713900,0.0,0.0,4.0,4.111731871615665,104.34282760620117,105.80252502441407,1
2022-09-30 00:00:00-04:00,97.19096745514538,98.62052069808095,95.66978487825416,95.76142120361328,15973400,0.0,0.0,4.0,4.177047447421417,103.88418121337891,105.60422134399414,1
2022-10-03 00:00:00-04:00,96.7877646101113,99.29863623834855,95.72476367775484,98.72132110595703,12248100,0.0,0.0,4.0,4.051809634624746,103.61018524169921,105.47537887573242,1
2022-10-04 00:00:00-04:00,101.36048030867137,103.54145547735958,100.67319742455584,103.33985137939453,16013600,0.0,0.0,4.0,3.8707235849553205,103.56574096679688,105.43047653198242,1
2022-10-05 00:00:00-04:00,101.47220630701226,102.58169457944794,100.6215981612146,102.06393432617188,10943500,1.0,0.0,4.0,3.919112100085186,103.35853157043456,105.39304519653321,1
2022-10-06 00:00:00-04:00,101.20408254886142,101.87902609549016,99.79873020987436,99.983642578125,11521400,0.0,0.0,4.0,4.00065440391861,102.92359733581543,105.28065200805663,1
2022-10-07 00:00:00-04:00,99.4104131661769,99.58608487183628,97.33011706677853,97.986572265625,11681100,0.0,0.0,4.0,4.082191985608679,102.3626922607422,105.13619812011719,1
2022-10-10 00:00:00-04:00,98.67998752012531,99.21623617356313,96.6366686024403,97.07122039794922,8931700,0.0,0.0,4.0,4.12068580533114,101.69141502380371,104.96335678100586,1
2022-10-11 00:00:00-04:00,96.49798367934446,96.65515988036684,94.16804859496717,94.2697525024414,12739700,0.0,0.0,4.0,4.243142570992119,101.0720458984375,104.7555632019043,1
2022-10-12 00:00:00-04:00,94.12183832385476,96.83084624866187,93.64105486026882,95.79531860351562,13181000,0.0,0.0,4.0,4.175569389309597,100.5413257598877,104.61090393066407,1
2022-10-13 00:00:00-04:00,94.2882569057936,101.61089661421993,94.08484907156712,101.1208724975586,22398700,0.0,0.0,4.0,3.9556620717414934,100.19670028686524,104.55112915039062,1
2022-10-14 00:00:00-04:00,103.51552451750496,106.54813256352253,102.36905229243962,102.80360412597656,33387100,0.0,0.0,4.0,3.890914169797355,99.97240905761718,104.54791854858398,1
2022-10-17 00:00:00-04:00,106.70531205897753,108.1846321443908,105.69752062163202,107.12136840820312,22276300,0.0,0.0,4.0,3.7340822465573438,99.91452064514161,104.56874923706054,1
2022-10-18 00:00:00-04:00,110.63476890334529,111.07856143857562,108.13840944034285,109.8766098022461,21539700,0.0,0.0,4.0,3.640447231853191,100.10115280151368,104.67052673339843,1
2022-10-19 00:00:00-04:00,109.0907195956088,109.86736709890063,106.94570357092692,107.72235107421875,17072000,0.0,0.0,4.0,3.713249813164653,100.33310737609864,104.71034194946289,1
2022-10-20 00:00:00-04:00,108.32332904516313,109.75641763262496,106.92721729073263,107.37100982666016,12207400,0.0,0.0,4.0,3.7254003724632967,100.60614242553712,104.68796417236328,1
2022-10-21 00:00:00-04:00,107.67612520013276,113.15886142129477,107.55593285387872,113.01093292236328,20593300,0.0,0.0,4.0,3.539480558706596,101.25601959228516,104.7463117980957,1
2022-10-24 00:00:00-04:00,112.8629732834667,113.81528527658875,112.17878913226461,113.14958953857422,12624200,0.0,0.0,4.0,3.535143181970047,102.020503616333,104.77096084594727,1
2022-10-25 00:00:00-04:00,112.65956937264416,113.97246542702777,111.77197737585155,113.4454574584961,11289100,0.0,0.0,4.0,3.525923461028306,102.84285049438476,104.79547897338867,1
2022-10-26 00:00:00-04:00,113.72285030391559,115.75691472354174,113.61189864224399,114.74913024902344,11667000,0.0,0.0,4.0,3.4858652011735325,103.632328414917,104.82462753295898,1
